"","PLOT","INVYR","LAT","LON","whiteOak","swampWhiteOak","redOak","chestnutOak","blackOak"
"878",373,2010,44.66992,-67.53598,0,0,0,0,0
"879",762,2010,44.90271,-67.53495,0,0,0,0,0
"880",762,2010,44.90271,-67.53495,0,0,0,0,0
"881",993,2010,45.1367,-67.53475,0,0,0,0,0
"882",1650,2010,45.3713,-67.52713,0,0,0,0,0
"883",1808,2010,44.74144,-67.50243,0,0,0,0,0
"884",1808,2010,44.74144,-67.50243,0,0,0,0,0
"885",638,2010,45.20147,-67.47041,0,0,0,0,0
"886",671,2010,44.95757,-67.45689,0,0,0,0,0
"887",260,2010,45.03469,-67.43781,0,0,0,0,0
"888",206,2010,44.81661,-67.42427,0,0,0,0,0
"889",951,2010,44.89425,-67.3617,0,0,0,0,0
"890",951,2010,44.89425,-67.3617,0,0,0,0,0
"891",887,2010,44.83428,-67.35625,0,0,0,0,0
"892",360,2010,44.70966,-67.32711,0,0,0,0,0
"893",1298,2010,44.9378,-67.31825,0,0,0,0,0
"894",1781,2010,45.08764,-67.28885,0,0,0.00736165064000509,0,0
"895",336,2010,45.03101,-67.25971,0,0,0.0360932765593924,0,0
"896",177,2010,44.77695,-67.24746,0,0,0,0,0
"897",1210,2010,44.84404,-67.17601,0,0,0,0,0
"898",1210,2010,44.84404,-67.17601,0,0,0,0,0
"899",527,2010,45.08628,-67.16894,0,0,0,0,0
"900",527,2010,45.08628,-67.16894,0,0,0,0,0
"901",573,2010,44.75108,-67.09148,0,0,0,0,0
"902",742,2010,44.99025,-67.06332,0,0,0,0,0
"903",100,2010,44.81457,-67.01218,0,0,0,0,0
"904",1352,2010,42.77273,-72.468704,0,0,0.145052367881033,0,0.0615533583846352
"905",614,2010,42.835199,-72.448991,0,0,0.0180518958826246,0,0
"906",614,2010,42.835199,-72.448991,0,0,0.0180518958826246,0,0
"907",235,2010,42.970617,-72.425835,0,0,0,0,0
"908",208,2010,42.981296,-72.355943,0,0,0,0,0
"909",292,2010,43.449972,-72.352286,0,0,0.0861769636015326,0,0
"910",444,2010,43.242688,-72.332596,0,0,0.0425202159725053,0,0
"911",430,2010,43.044891,-72.324008,0.0593260391204257,0,0.600550369199652,0,0
"912",113,2010,42.741724,-72.318959,0,0,0.134648362093463,0,0
"913",350,2010,43.514499,-72.314493,0,0,0,0,0
"914",720,2010,42.834296,-72.294602,0,0,0,0,0
"915",149,2010,43.044647,-72.293944,0,0,0,0,0
"916",942,2010,43.623415,-72.276608,0,0,0.111295681063123,0,0
"917",311,2010,43.382473,-72.273296,0,0,0.122117898070066,0,0
"918",564,2010,42.741377,-72.25005,0,0,0.055257870928439,0,0
"919",564,2010,42.741377,-72.25005,0,0,0.055257870928439,0,0
"920",1123,2010,43.675032,-72.234765,0,0,0.0648891627847964,0,0
"921",997,2010,43.150905,-72.231133,0,0,0,0,0
"922",868,2010,43.433196,-72.221924,0,0,0,0,0
"923",622,2010,43.222672,-72.217569,0,0,0.0403212916683598,0,0
"924",288,2010,42.894341,-72.196857,0,0,0.292818565852093,0,0
"925",369,2010,43.499867,-72.176131,0,0,0,0,0
"926",723,2010,42.754675,-72.17235,0,0,0.162242023675829,0,0
"927",723,2010,42.754675,-72.17235,0,0,0.162242023675829,0,0
"928",668,2010,42.963501,-72.157082,0,0,0.0453808752025932,0,0
"929",925,2010,43.27812,-72.129696,0,0,0.0446998860190542,0,0
"930",1111,2010,43.805272,-72.117575,0,0,0.0391832682398503,0,0
"931",1176,2010,43.573435,-72.098352,0,0,0,0,0
"932",797,2010,42.832356,-72.078396,0,0,0,0,0
"933",1187,2010,42.889667,-72.076895,0,0,0.414202902633924,0,0
"934",476,2010,43.893571,-72.074859,0,0,0.210161349305733,0,0
"935",121,2010,43.410603,-72.06848,0,0,0.0290212850710987,0,0
"936",713,2010,43.113531,-72.054971,0,0,0.674474561462935,0,0
"937",46,2010,43.962831,-72.017241,0,0,0,0,0
"938",496,2010,43.505661,-72.012453,0,0,0.00470166496511173,0,0
"939",667,2010,43.197392,-72.00315,0,0,0.280966806192237,0,0
"940",554,2010,44.04129,-71.98652,0,0,0.00224629361553437,0,0
"941",324,2010,44.199284,-71.982837,0,0,0.011950686686457,0,0
"942",320,2010,44.25973,-71.964956,0,0,0,0,0
"943",994,2010,44.064089,-71.960788,0,0,0.256700581265967,0,0
"944",769,2010,43.258083,-71.955629,0,0,0,0,0
"945",467,2010,43.16958,-71.947917,0,0,0.385118824884624,0,0
"946",816,2010,43.027526,-71.947213,0,0,0,0,0
"947",855,2010,43.428283,-71.946492,0,0,0.0624171387875852,0,0
"948",855,2010,43.428283,-71.946492,0,0,0.0624171387875852,0,0
"949",604,2010,43.778111,-71.943444,0,0,0.552706618908987,0,0
"950",509,2010,43.582595,-71.922088,0,0,0.164829173605439,0,0
"951",623,2010,44.096075,-71.89029,0,0,0,0,0
"952",317,2010,42.872166,-71.885776,0,0,0,0,0
"953",826,2010,43.879974,-71.875902,0,0,0,0,0
"954",616,2010,43.107757,-71.870406,0,0,0.0976744186046512,0,0
"955",991,2010,43.647138,-71.867177,0,0,0,0,0
"956",481,2010,43.480677,-71.856022,0,0,0,0,0
"957",628,2010,44.183977,-71.840787,0,0,0,0,0
"958",1036,2010,44.237971,-71.808611,0,0,0,0,0
"959",849,2010,42.993955,-71.790843,0,0,0.00797035029689555,0,0
"960",298,2010,43.238012,-71.781139,0,0,0,0,0
"961",411,2010,44.34675,-71.775011,0,0,0,0,0
"962",411,2010,44.34675,-71.775011,0,0,0,0,0
"963",40,2010,44.022512,-71.752807,0,0,0,0,0
"964",585,2010,42.781557,-71.745451,0,0,0.00623875224955009,0,0
"965",724,2010,44.085867,-71.7399,0,0,0,0,0
"966",778,2010,43.551623,-71.733849,0,0,0.104493870477943,0,0
"967",43,2010,43.33788,-71.730724,0,0,0,0,0
"968",1020,2010,43.143966,-71.726375,0,0,0.146054456440736,0,0
"969",1020,2010,43.143966,-71.726375,0,0,0.146054456440736,0,0
"970",695,2010,43.090649,-71.726292,0,0,0.108178956899154,0,0
"971",393,2010,43.617658,-71.719437,0,0,0.00829484798950448,0,0
"972",393,2010,43.617658,-71.719437,0,0,0.00829484798950448,0,0
"973",381,2010,44.392366,-71.711235,0,0,0,0,0
"974",596,2010,43.379053,-71.684384,0,0,0,0,0
"975",1004,2010,42.864899,-71.681858,0,0,0,0,0
"976",1073,2010,43.941348,-71.681029,0,0,0.264062589229627,0,0
"977",829,2010,42.930461,-71.649286,0,0,0.122700659259601,0,0
"978",168,2010,44.008423,-71.634877,0,0,0,0,0
"979",275,2010,43.595353,-71.633364,0,0,0.256300419999556,0,0
"980",373,2010,43.224276,-71.630245,0,0,0,0,0
"981",624,2010,44.161432,-71.62771,0,0,0,0,0
"982",154,2010,43.460871,-71.623036,0,0,0,0,0
"983",290,2010,42.975729,-71.619258,0.127440474746624,0,0.262568899758432,0,0
"984",153,2010,43.697535,-71.618005,0,0,0.303296110944362,0,0
"985",153,2010,43.697535,-71.618005,0,0,0.303296110944362,0,0
"986",229,2010,44.216957,-71.602139,0,0,0,0,0
"987",901,2010,42.751474,-71.601636,0.19296770494936,0,0,0,0.730798140008918
"988",144,2010,44.29386,-71.58392,0,0,0,0,0
"989",226,2010,43.056308,-71.576777,0,0,0,0,0
"990",62,2010,43.537044,-71.568484,0,0,0,0,0
"991",521,2010,44.078503,-71.563702,0,0,0,0,0
"992",200,2010,43.294899,-71.545852,0,0,0.0817264638716945,0,0
"993",200,2010,43.294899,-71.545852,0,0,0.0817264638716945,0,0
"994",55,2010,44.782488,-71.545748,0,0,0,0,0
"995",55,2010,44.782488,-71.545748,0,0,0,0,0
"996",1125,2010,42.81168,-71.545429,0,0,0.0445132342928671,0,0
"997",81,2010,43.358636,-71.534966,0,0,0.0311709131301029,0,0
"998",1015,2010,44.617792,-71.519207,0,0,0,0,0
"999",1099,2010,43.825012,-71.516822,0,0,0,0,0
"1000",142,2010,43.141131,-71.514422,0,0,0.11322576302479,0,0
"1001",1006,2010,43.91018,-71.507415,0,0,0,0,0
"1002",91,2010,44.147178,-71.504758,0,0,0,0,0
"1003",694,2010,42.880997,-71.494292,0,0,0,0,0
"1004",819,2010,44.900897,-71.485752,0,0,0,0,0
"1005",372,2010,45.026163,-71.481539,0,0,0,0,0
"1006",372,2010,45.026163,-71.481539,0,0,0,0,0
"1007",414,2010,44.657446,-71.476236,0,0,0,0,0
"1008",119,2010,43.223879,-71.468575,0.125156527138804,0,0.040016055824868,0,0
"1009",257,2010,43.539988,-71.456773,0,0,0,0,0
"1010",257,2010,43.539988,-71.456773,0,0,0,0,0
"1011",1305,2010,43.678199,-71.453629,0,0,0,0,0
"1012",599,2010,44.439938,-71.433257,0,0,0,0,0
"1013",543,2010,43.761612,-71.428177,0,0,0.0206837971406719,0,0
"1014",825,2010,44.205803,-71.426324,0,0,0,0,0
"1015",20,2010,44.808111,-71.422518,0,0,0,0,0
"1016",1102,2010,44.746061,-71.406582,0,0,0,0,0
"1017",897,2010,44.537543,-71.399992,0,0,0,0,0
"1018",647,2010,43.983941,-71.398037,0,0,0,0,0
"1019",78,2010,43.059174,-71.396498,0,0,0.115692546683764,0,0
"1020",1159,2010,44.806657,-71.385596,0,0,0,0,0
"1021",526,2010,44.044191,-71.384895,0,0,0,0,0
"1022",270,2010,44.286619,-71.382896,0,0,0,0,0
"1023",557,2010,43.514209,-71.373453,0,0,0.00836870506005383,0,0
"1024",24,2010,45.057747,-71.36517,0,0,0,0,0
"1025",755,2010,42.814322,-71.34892,0,0,0,0,0
"1026",760,2010,44.375031,-71.344822,0,0,0,0,0
"1027",416,2010,43.354969,-71.343393,0,0,0.286704890387858,0,0
"1028",552,2010,44.580206,-71.338718,0,0,0,0,0
"1029",220,2010,43.112908,-71.328882,0.0270671637364593,0,0.18979088358769,0,0
"1030",871,2010,44.028021,-71.318355,0,0,0,0,0
"1031",871,2010,44.028021,-71.318355,0,0,0,0,0
"1032",646,2010,43.874561,-71.316826,0,0,0.166582781857405,0,0
"1033",1179,2010,44.134355,-71.312004,0,0,0,0,0
"1034",1182,2010,45.145457,-71.31055,0,0,0,0,0
"1035",1121,2010,43.742008,-71.310225,0,0,0,0,0
"1036",85,2010,44.88721,-71.304604,0,0,0,0,0
"1037",85,2010,44.88721,-71.304604,0,0,0,0,0
"1038",85,2010,44.88721,-71.304604,0,0,0,0,0
"1039",164,2010,43.406217,-71.298254,0,0,0.0349753405999539,0,0
"1040",1059,2010,44.416723,-71.294514,0,0,0,0,0
"1041",463,2010,42.957924,-71.290782,0,0,0.223458864544226,0,0
"1042",1133,2010,44.676808,-71.285405,0,0,0,0,0
"1043",241,2010,44.932067,-71.265025,0,0,0,0,0
"1044",1147,2010,44.176706,-71.259565,0,0,0,0,0
"1045",1041,2010,44.736393,-71.250418,0,0,0,0,0
"1046",1373,2010,43.738934,-71.247298,0,0,0,0,0
"1047",963,2010,42.810715,-71.245134,0,0,0.12317438127935,0,0
"1048",96,2010,43.985339,-71.242327,0,0,0,0,0
"1049",124,2010,45.197605,-71.229661,0,0,0,0,0
"1050",124,2010,45.197605,-71.229661,0,0,0,0,0
"1051",1140,2010,44.486565,-71.216402,0,0,0,0,0
"1052",635,2010,44.284967,-71.212672,0,0,0,0,0
"1053",1093,2010,43.487483,-71.201423,0,0,0.087412946615221,0,0
"1054",1093,2010,43.487483,-71.201423,0,0,0.087412946615221,0,0
"1055",13,2010,44.805269,-71.174792,0,0,0,0,0
"1056",141,2010,44.03765,-71.171026,0,0,0,0,0
"1057",63,2010,43.618669,-71.170432,0,0,0.159118241683948,0,0
"1058",782,2010,43.328177,-71.170024,0,0,0.0737370301071611,0,0
"1059",274,2010,45.019245,-71.167289,0,0,0,0,0
"1060",1166,2010,43.105466,-71.160532,0.21496936045902,0,0.0364919005781644,0,0
"1061",857,2010,44.311989,-71.14404,0,0,0,0,0
"1062",528,2010,43.868623,-71.141654,0,0,0.110304065618449,0,0
"1063",535,2010,45.102736,-71.134977,0,0,0,0,0
"1064",519,2010,43.151842,-71.118068,0.00325318965079042,0,0,0,0
"1065",519,2010,43.151842,-71.118068,0.00325318965079042,0,0,0,0
"1066",1013,2010,44.851487,-71.117065,0,0,0,0,0
"1067",28,2010,43.639586,-71.106135,0,0,0.0300517035662203,0,0
"1068",327,2010,44.40137,-71.099594,0,0,0.0248102083669843,0,0
"1069",74,2010,42.921984,-71.090919,0.028039594337089,0,0.22493861343087,0,0.0812540764518563
"1070",1148,2010,45.16905,-71.082166,0,0,0,0,0
"1071",1074,2010,44.645836,-71.078732,0,0,0,0,0
"1072",1074,2010,44.645836,-71.078732,0,0,0,0,0
"1073",988,2010,43.934435,-71.07708,0,0,0.885071116276496,0,0
"1074",1092,2010,44.956678,-71.072899,0,0,0,0,0
"1075",808,2010,43.244273,-71.062548,0.0169663205874905,0,0.269809473775715,0,0
"1076",93,2010,43.688409,-71.056311,0,0,0,0,0
"1077",93,2010,43.688409,-71.056311,0,0,0,0,0
"1078",216,2010,44.171134,-71.056106,0,0,0,0,0
"1079",569,2010,44.450326,-71.049108,0,0,0,0,0
"1080",919,2010,43.471389,-71.047719,0,0,0.0403929154460272,0,0
"1081",682,2010,44.229444,-71.042789,0,0,0,0,0
"1082",682,2010,44.229444,-71.042789,0,0,0,0,0
"1083",618,2010,42.988881,-71.022796,0.042502583563454,0,0.304548765819032,0,0.112233384722246
"1084",1162,2010,43.999697,-71.019991,0,0,0.400492516446785,0,0
"1085",996,2010,43.534412,-71.014683,0,0,0.414072167204466,0,0
"1086",955,2010,43.785177,-70.997257,0,0,0.020511569934428,0,0.0299555210951732
"1087",643,2010,42.983284,-70.859908,0,0,0.194300444746608,0,0
"1088",4058,2010,42.21821,-79.631274,0,0,0,0,0
"1089",4058,2010,42.21821,-79.631274,0,0,0,0,0
"1090",2696,2010,42.113845,-79.500075,0,0,0,0,0
"1091",3750,2010,42.273529,-79.395702,0,0,0,0,0
"1092",6334,2010,42.360652,-79.384977,0,0,0.409785615701866,0,0
"1093",399,2010,42.054622,-79.35025,0,0,0,0,0
"1094",6036,2010,42.194654,-79.306564,0,0,0.0552751736222134,0,0
"1095",1297,2010,42.492233,-79.288382,0,0,0,0,0
"1096",2869,2010,42.42605,-79.151427,0,0,0,0,0
"1097",4310,2010,42.504479,-79.1498,0,0,0,0,0
"1098",5120,2010,42.199317,-79.131131,0,0,0,0,0
"1099",698,2010,42.251266,-79.05942,0,0,0,0,0
"1100",5512,2010,42.082247,-79.029995,0,0,0,0,0
"1101",1726,2010,42.344913,-79.008646,0,0,0,0,0
"1102",2237,2010,42.420305,-78.990973,0,0,0,0,0
"1103",1611,2010,42.292518,-78.978315,0,0,0,0,0
"1104",2390,2010,43.028098,-78.965138,0,0,0,0,0
"1105",4218,2010,42.247979,-78.898548,0,0,0,0,0
"1106",4218,2010,42.247979,-78.898548,0,0,0,0,0
"1107",6614,2010,43.174545,-78.881887,0,0,0,0,0
"1108",4217,2010,42.319369,-78.874558,0,0,0,0,0
"1109",2345,2010,43.258657,-78.871437,0,0,0,0,0
"1110",5347,2010,42.003382,-78.868581,0,0,0.110125052158838,0,0
"1111",1547,2010,42.184068,-78.805633,0,0,0,0,0
"1112",2725,2010,42.120725,-78.805105,0,0,0,0,0.00259506408219468
"1113",4871,2010,42.783599,-78.764565,0,0,0,0,0
"1114",3372,2010,42.860593,-78.733704,0,0,0,0,0
"1115",3656,2010,42.256726,-78.719856,0,0,0,0,0
"1116",3656,2010,42.256726,-78.719856,0,0,0,0,0
"1117",62,2010,42.675694,-78.706076,0,0,0,0,0
"1118",6596,2010,42.020026,-78.699385,0,0,0.00928951175645429,0,0
"1119",377,2010,42.311095,-78.692907,0,0,0.149774194213598,0,0
"1120",5350,2010,42.076662,-78.678644,0,0,0,0,0
"1121",5710,2010,42.148754,-78.643524,0,0,0,0,0
"1122",1387,2010,42.555533,-78.634254,0,0,0,0,0
"1123",2287,2010,42.403504,-78.630615,0,0,0,0,0
"1124",1011,2010,42.453901,-78.5882,0,0,0,0,0
"1125",1011,2010,42.453901,-78.5882,0,0,0,0,0
"1126",261,2010,43.22129,-78.57525,0,0,0.729002877941425,0,0.0113898764178094
"1127",2965,2010,43.077473,-78.573334,0,0,0,0,0
"1128",5590,2010,43.244436,-78.532845,0,0,0,0,0
"1129",1773,2010,42.925122,-78.529683,0,0,0,0,0
"1130",784,2010,42.638508,-78.513296,0,0,0,0,0
"1131",6515,2010,42.068058,-78.507895,0,0,0.0510847191864121,0,0
"1132",6669,2010,42.980114,-78.463327,0,0,0,0,0
"1133",3825,2010,42.462647,-78.450339,0,0,0,0,0
"1134",3825,2010,42.462647,-78.450339,0,0,0,0,0
"1135",4768,2010,43.20622,-78.426881,0,0,0,0,0
"1136",2917,2010,43.080455,-78.420968,0,0,0,0,0
"1137",566,2010,42.205062,-78.402257,0,0,0.0725295192158455,0,0
"1138",2992,2010,43.137759,-78.388378,0,0,0,0,0
"1139",6660,2010,42.529402,-78.388363,0,0,0,0,0
"1140",5821,2010,42.930977,-78.388092,0,0,0,0,0
"1141",5821,2010,42.930977,-78.388092,0,0,0,0,0
"1142",3271,2010,42.004483,-78.384228,0,0,0,0,0
"1143",5755,2010,42.171371,-78.356197,0,0,0,0,0
"1144",166,2010,42.601236,-78.342446,0,0,0,0,0
"1145",4919,2010,42.080334,-78.318921,0,0,0.562776686056613,0,0
"1146",5058,2010,42.454557,-78.298945,0,0,0,0,0
"1147",4810,2010,42.095158,-78.263434,0,0,0.0950711841614915,0,0
"1148",3860,2010,42.769961,-78.243239,0,0,0,0,0
"1149",3860,2010,42.769961,-78.243239,0,0,0,0,0
"1150",147,2010,43.140279,-78.198959,0,0,0,0,0
"1151",4115,2010,42.908988,-78.198282,0,0,0,0,0
"1152",1993,2010,42.353707,-78.150305,0,0,0,0,0
"1153",5839,2010,42.434635,-78.150188,0,0,0,0,0
"1154",107,2010,42.078286,-78.150079,0,0,0.109630165652931,0,0
"1155",1841,2010,42.659959,-78.135589,0,0,0,0,0
"1156",1366,2010,42.448197,-78.098196,0,0,0.0135752395818673,0,0
"1157",5763,2010,42.757245,-78.076126,0,0,0,0,0
"1158",3658,2010,42.26836,-78.027575,0.0810508366194181,0,0.0634258765853139,0,0
"1159",3740,2010,43.207422,-78.000589,0,0,0,0,0
"1160",6375,2010,42.67962,-77.968363,0,0,0,0,0.319432871408976
"1161",2717,2010,43.292161,-77.946044,0,0,0,0,0
"1162",4887,2010,42.183119,-77.915839,0,0,0,0,0
"1163",4560,2010,42.812392,-77.907401,0,0,0.690988843152229,0,0
"1164",6035,2010,42.285309,-77.858606,0,0,0,0,0
"1165",6035,2010,42.285309,-77.858606,0,0,0,0,0
"1166",8431,2010,43.228277,-77.83984,0,0,0,0,0
"1167",1710,2010,43.19714,-77.837732,0,0,0,0,0
"1168",4392,2010,42.137604,-77.769203,0,0,0,0,0
"1169",4047,2010,42.208614,-77.746682,0,0,0,0,0
"1170",3987,2010,42.485897,-77.725264,0,0,0,0,0
"1171",3355,2010,43.117561,-77.694628,0,0,0,0,0
"1172",2424,2010,42.278163,-77.675382,0,0,0.100665719003011,0,0
"1173",556,2010,42.85606,-77.673815,0,0,0,0,0
"1174",6022,2010,42.034731,-77.622146,0,0,0.449648349489712,0,0
"1175",2979,2010,42.123399,-77.618382,0,0,0,0,0
"1176",2979,2010,42.123399,-77.618382,0,0,0,0,0
"1177",3910,2010,42.431473,-77.566043,0,0,0,0,0
"1178",2651,2010,42.581905,-77.551461,0.311017183686819,0,0.0745842453518504,0,0
"1179",6701,2010,42.166179,-77.524407,0,0,0,0,0
"1180",3547,2010,42.086907,-77.453671,0,0,0,0,0
"1181",3547,2010,42.086907,-77.453671,0,0,0,0,0
"1182",2976,2010,42.325904,-77.4536,0,0,0,0,0
"1183",4498,2010,42.026222,-77.447351,0.17724779691836,0,0.287051287384052,0,0
"1184",2148,2010,42.629622,-77.434252,0.0820213846309264,0,0.476664061378463,0,0
"1185",2533,2010,43.253574,-77.408282,0,0,0,0,0
"1186",1279,2010,42.695603,-77.384549,0.129079570640129,0,0.0491612706966234,0,0
"1187",1279,2010,42.695603,-77.384549,0.129079570640129,0,0.0491612706966234,0,0
"1188",6194,2010,42.15665,-77.367648,0,0,0,0,0
"1189",5647,2010,42.765889,-77.36136,0,0,0,0,0
"1190",7661,2010,42.550115,-77.319729,0,0,0,0,0
"1191",306,2010,42.61515,-77.315701,0,0,0.461341332013163,0,0
"1192",1581,2010,42.843584,-77.284559,0,0,0.189700766237848,0,0
"1193",1581,2010,42.843584,-77.284559,0,0,0.189700766237848,0,0
"1194",6645,2010,42.625377,-77.274647,0,0,0.164820078038441,1.29347064,0.0921180103944206
"1195",6645,2010,42.625377,-77.274647,0,0,0.164820078038441,1.29347064,0.0921180103944206
"1196",6600,2010,43.18048,-77.274393,0,0,0,0,0
"1197",971,2010,42.690397,-77.230335,0,0,0.244508955469135,0,0.0687078928630114
"1198",1959,2010,42.447902,-77.210858,0,0,0,0,0
"1199",3147,2010,42.765411,-77.209194,0,0,0.369928319490272,0,0
"1200",6586,2010,42.149564,-77.199426,0,0,0,0,0.140981910871948
"1201",5708,2010,43.106291,-77.172306,0.166889542658465,0,0,0,0
"1202",2794,2010,42.239727,-77.168906,0.584561262748607,0,0,0,0
"1203",1009,2010,42.542933,-77.166337,0,0,0,0,0
"1204",5484,2010,42.33075,-77.132268,0,0,0,0,0
"1205",5484,2010,42.33075,-77.132268,0,0,0,0,0
"1206",4354,2010,43.216197,-77.121123,0,0,0,0,0
"1207",4145,2010,42.072263,-77.104632,0,0,0,0,0
"1208",2713,2010,43.061383,-77.02599,0,0,0,0,0
"1209",3110,2010,42.212726,-76.991444,0,0,0.0232740300146984,0,0
"1210",3595,2010,42.822161,-76.986481,0,0,0,0,0
"1211",4409,2010,42.014695,-76.973681,0,0,0,0,0
"1212",4245,2010,42.304897,-76.956874,0,0,0,0,0
"1213",3172,2010,42.997186,-76.907859,0,0,0,0,0
"1214",5109,2010,42.210789,-76.858732,0,0,0.43249233954296,0,0
"1215",1294,2010,42.433091,-76.853568,0,0,0,0,0
"1216",4610,2010,42.513852,-76.791622,0,0,0.0764342979151483,0,0
"1217",1067,2010,42.272861,-76.784181,0,0,0,0,0
"1218",4903,2010,42.677905,-76.73182,0,0,0,0,0
"1219",5392,2010,42.956166,-76.727409,0,0,0,0,0
"1220",335,2010,42.91122,-76.714856,0,0.16106776731934,0.173856143353299,0,0
"1221",5423,2010,42.423523,-76.689307,0,0,0,0,0
"1222",5423,2010,42.423523,-76.689307,0,0,0,0,0
"1223",4209,2010,43.071018,-76.671232,0,0,0,0,0
"1224",3115,2010,42.82175,-76.649504,0,0,0,0,0
"1225",4632,2010,43.37759,-76.635719,0,0,0,0,0
"1226",4383,2010,42.276141,-76.631403,0,0,0,0,0
"1227",1929,2010,42.582572,-76.597157,0,0,0,0,0.280913036629022
"1228",3358,2010,42.12251,-76.564267,0,0,0,0,0
"1229",85,2010,42.361911,-76.550428,0,0,0,0,0
"1230",2397,2010,43.274916,-76.550317,0,0,0,0,0
"1231",481,2010,42.267131,-76.523618,0.125275799951102,0,0.237242705456902,0,0
"1232",481,2010,42.267131,-76.523618,0.125275799951102,0,0.237242705456902,0,0
"1233",4996,2010,43.355018,-76.503947,0,0,0,0,0
"1234",4996,2010,43.355018,-76.503947,0,0,0,0,0
"1235",3852,2010,42.199079,-76.488501,0,0,0,0,0
"1236",1019,2010,43.047521,-76.479461,0,0,0,0,0
"1237",2221,2010,42.904156,-76.47311,0,0,0.483620420851719,0,0
"1238",3077,2010,42.256876,-76.46995,0,0,0,0,0
"1239",3735,2010,43.108282,-76.451961,0,0,0,0,0
"1240",7260,2010,42.85322,-76.407797,0,0,0,0,0
"1241",5978,2010,42.393192,-76.392044,0,0,0,0,0
"1242",3385,2010,42.650525,-76.389775,0,0,0,0,0
"1243",391,2010,42.957404,-76.387286,0,0,0,0,0
"1244",4949,2010,42.713074,-76.36097,0,0,0,0,0
"1245",4302,2010,42.117989,-76.345315,0,0,0,0,0
"1246",1496,2010,44.117742,-76.323931,0,0,0,0,0
"1247",1969,2010,43.33558,-76.310764,0,0,0,0,0
"1248",2319,2010,42.477495,-76.295205,0,0,0,0,0
"1249",7516,2010,44.182418,-76.28103,0,0,0,0,0
"1250",918,2010,42.014828,-76.242578,0,0,0.21457150716447,0,0
"1251",7536,2010,44.014666,-76.240861,0,0,0,0,0
"1252",467,2010,43.42081,-76.238712,0,0,0,0,0
"1253",829,2010,43.476044,-76.229347,0,0,0,0,0
"1254",2415,2010,42.623942,-76.214693,0,0,0,0,0
"1255",324,2010,43.790309,-76.204653,0,0,0,0,0
"1256",324,2010,43.790309,-76.204653,0,0,0,0,0
"1257",4665,2010,42.171067,-76.178503,0,0,0,0,0
"1258",345,2010,43.56857,-76.161555,0,0,0.125396682448195,0,0
"1259",6296,2010,42.482426,-76.153162,0,0,0,0,0
"1260",4570,2010,43.88329,-76.144887,0,0,0,0,0
"1261",5885,2010,44.198053,-76.117602,0,0,0,0,0
"1262",5885,2010,44.198053,-76.117602,0,0,0,0,0
"1263",1921,2010,43.6246,-76.110912,0,0,0,0,0
"1264",3131,2010,42.774914,-76.11008,0,0,0,0,0
"1265",3264,2010,43.707121,-76.092299,0,0,0,0,0
"1266",3264,2010,43.707121,-76.092299,0,0,0,0,0
"1267",5836,2010,42.58557,-76.072539,0,0,0,0,0
"1268",3866,2010,42.332739,-76.063128,0,0,0,0,0
"1269",5667,2010,42.021419,-76.060048,0,0,0,0,0
"1270",4162,2010,44.019687,-76.056223,0,0,0,0,0
"1271",4056,2010,44.06667,-76.051907,0,0,0,0,0
"1272",4056,2010,44.06667,-76.051907,0,0,0,0,0
"1273",3607,2010,43.748696,-76.049006,0,0,0,0,0
"1274",4824,2010,44.237339,-76.041328,0,0,0,0,0
"1275",3797,2010,43.458479,-76.039351,0,0,0,0,0
"1276",1182,2010,42.919518,-76.037195,0,0,0,0,0
"1277",1623,2010,43.155987,-76.030947,0,0,0,0,0
"1278",4092,2010,42.397112,-76.027472,0,0,0,0,0
"1279",4241,2010,43.776679,-76.026726,0,0,0.0497704214500532,0,0
"1280",4029,2010,42.096223,-76.025328,0,0,0,0,0
"1281",1896,2010,42.981243,-76.025312,0,0,0,0,0
"1282",4030,2010,42.68791,-76.0153,0,0,0,0,0
"1283",5869,2010,44.077811,-76.00927,0,0,0,0,0
"1284",3474,2010,42.987692,-75.994583,0,0,0,0,0
"1285",3718,2010,43.564547,-75.973344,0,0,0,0,0
"1286",2210,2010,44.163818,-75.971351,0,0,0,0,0
"1287",3680,2010,43.314178,-75.967175,0,0,0,0,0
"1288",1312,2010,43.702555,-75.915591,0,0,0,0,0
"1289",1517,2010,42.516491,-75.913627,0,0,0,0,0
"1290",1517,2010,42.516491,-75.913627,0,0,0,0,0
"1291",2874,2010,42.588806,-75.888671,0,0,0,0,0
"1292",4841,2010,44.24819,-75.882107,0,0,0.0096190065268161,0,0
"1293",1401,2010,42.298762,-75.863236,0,0,0,0,0
"1294",1401,2010,42.298762,-75.863236,0,0,0,0,0
"1295",3357,2010,42.053088,-75.859374,0,0,0,0,0
"1296",4499,2010,42.915278,-75.856885,0,0,0,0,0
"1297",5792,2010,43.784515,-75.854026,0,0,0,0,0
"1298",4161,2010,42.361775,-75.848441,0,0,0,0,0
"1299",1998,2010,42.258632,-75.83387,0,0,0.170192239110767,7.68790386,0
"1300",1046,2010,42.664291,-75.828239,0,0,0,0,0
"1301",4709,2010,42.983683,-75.827692,0,0,0,0,0
"1302",29,2010,43.553333,-75.825266,0,0,0,0,0
"1303",5459,2010,44.15884,-75.795954,0,0,0,0,0
"1304",4108,2010,44.370955,-75.792004,0,0,0,0,0
